spp_id,gen,vul,net_id,net_type,community,stage
40,8,2,7,down_link,dolomites,creation
12,4,4,7,down_link,dolomites,creation
13,2,2,7,down_link,dolomites,creation
24,6,2,7,down_link,dolomites,creation
49,0,19,7,down_link,dolomites,creation
5,21,2,7,down_link,dolomites,creation
31,4,4,7,down_link,dolomites,creation
38,6,3,7,down_link,dolomites,creation
45,0,14,7,down_link,dolomites,creation
28,3,1,7,down_link,dolomites,creation
37,2,4,7,down_link,dolomites,creation
8,3,1,7,down_link,dolomites,creation
35,4,4,7,down_link,dolomites,creation
27,5,3,7,down_link,dolomites,creation
21,5,4,7,down_link,dolomites,creation
6,12,3,7,down_link,dolomites,creation
32,3,0,7,down_link,dolomites,creation
16,3,6,7,down_link,dolomites,creation
57,4,1,7,down_link,dolomites,creation
42,16,5,7,down_link,dolomites,creation
15,4,4,7,down_link,dolomites,creation
17,4,4,7,down_link,dolomites,creation
20,3,2,7,down_link,dolomites,creation
29,4,5,7,down_link,dolomites,creation
7,14,3,7,down_link,dolomites,creation
2,11,2,7,down_link,dolomites,creation
23,3,2,7,down_link,dolomites,creation
18,3,4,7,down_link,dolomites,creation
9,2,1,7,down_link,dolomites,creation
55,5,1,7,down_link,dolomites,creation
53,3,1,7,down_link,dolomites,creation
10,2,5,7,down_link,dolomites,creation
22,3,2,7,down_link,dolomites,creation
26,2,6,7,down_link,dolomites,creation
3,13,2,7,down_link,dolomites,creation
30,4,2,7,down_link,dolomites,creation
52,4,1,7,down_link,dolomites,creation
48,0,15,7,down_link,dolomites,creation
54,3,1,7,down_link,dolomites,creation
51,0,18,7,down_link,dolomites,creation
41,14,4,7,down_link,dolomites,creation
25,1,4,7,down_link,dolomites,creation
33,3,5,7,down_link,dolomites,creation
58,3,1,7,down_link,dolomites,creation
39,3,4,7,down_link,dolomites,creation
47,0,17,7,down_link,dolomites,creation
14,2,0,7,down_link,dolomites,creation
44,0,16,7,down_link,dolomites,creation
1,6,3,7,down_link,dolomites,creation
19,4,4,7,down_link,dolomites,creation
46,0,20,7,down_link,dolomites,creation
50,0,22,7,down_link,dolomites,creation
59,5,1,7,down_link,dolomites,creation
4,14,4,7,down_link,dolomites,creation
11,2,5,7,down_link,dolomites,creation
36,3,0,7,down_link,dolomites,creation
56,3,1,7,down_niche,dolomites,creation
34,5,6,7,down_niche,dolomites,creation
43,11,0,7,down_niche,dolomites,creation
40,6,0,7,down_niche,dolomites,creation
12,5,5,7,down_niche,dolomites,creation
13,5,2,7,down_niche,dolomites,creation
24,3,2,7,down_niche,dolomites,creation
49,0,4,7,down_niche,dolomites,creation
5,10,0,7,down_niche,dolomites,creation
31,5,5,7,down_niche,dolomites,creation
38,7,3,7,down_niche,dolomites,creation
45,0,31,7,down_niche,dolomites,creation
28,2,2,7,down_niche,dolomites,creation
37,4,1,7,down_niche,dolomites,creation
8,6,1,7,down_niche,dolomites,creation
35,1,2,7,down_niche,dolomites,creation
27,5,3,7,down_niche,dolomites,creation
21,4,6,7,down_niche,dolomites,creation
6,11,1,7,down_niche,dolomites,creation
32,6,0,7,down_niche,dolomites,creation
16,3,5,7,down_niche,dolomites,creation
57,4,0,7,down_niche,dolomites,creation
42,16,1,7,down_niche,dolomites,creation
15,5,0,7,down_niche,dolomites,creation
17,6,4,7,down_niche,dolomites,creation
20,5,3,7,down_niche,dolomites,creation
29,2,3,7,down_niche,dolomites,creation
7,13,0,7,down_niche,dolomites,creation
2,3,0,7,down_niche,dolomites,creation
23,6,2,7,down_niche,dolomites,creation
18,6,2,7,down_niche,dolomites,creation
9,6,1,7,down_niche,dolomites,creation
55,5,1,7,down_niche,dolomites,creation
53,4,1,7,down_niche,dolomites,creation
10,5,4,7,down_niche,dolomites,creation
22,4,1,7,down_niche,dolomites,creation
26,5,5,7,down_niche,dolomites,creation
3,5,0,7,down_niche,dolomites,creation
30,4,1,7,down_niche,dolomites,creation
52,3,1,7,down_niche,dolomites,creation
48,0,29,7,down_niche,dolomites,creation
54,3,1,7,down_niche,dolomites,creation
51,0,31,7,down_niche,dolomites,creation
41,11,1,7,down_niche,dolomites,creation
25,4,5,7,down_niche,dolomites,creation
33,4,3,7,down_niche,dolomites,creation
58,5,1,7,down_niche,dolomites,creation
39,4,4,7,down_niche,dolomites,creation
47,0,25,7,down_niche,dolomites,creation
14,5,0,7,down_niche,dolomites,creation
44,0,24,7,down_niche,dolomites,creation
1,6,0,7,down_niche,dolomites,creation
19,4,6,7,down_niche,dolomites,creation
46,0,6,7,down_niche,dolomites,creation
50,0,31,7,down_niche,dolomites,creation
59,6,0,7,down_niche,dolomites,creation
4,8,0,7,down_niche,dolomites,creation
11,6,2,7,down_niche,dolomites,creation
36,6,2,7,down_niche,dolomites,creation
56,3,1,7,down_niche_bodysize,dolomites,creation
34,5,6,7,down_niche_bodysize,dolomites,creation
43,11,0,7,down_niche_bodysize,dolomites,creation
40,6,0,7,down_niche_bodysize,dolomites,creation
12,5,5,7,down_niche_bodysize,dolomites,creation
13,5,2,7,down_niche_bodysize,dolomites,creation
24,3,2,7,down_niche_bodysize,dolomites,creation
49,0,4,7,down_niche_bodysize,dolomites,creation
5,10,0,7,down_niche_bodysize,dolomites,creation
31,5,5,7,down_niche_bodysize,dolomites,creation
38,7,3,7,down_niche_bodysize,dolomites,creation
45,0,31,7,down_niche_bodysize,dolomites,creation
28,2,2,7,down_niche_bodysize,dolomites,creation
37,4,1,7,down_niche_bodysize,dolomites,creation
8,6,1,7,down_niche_bodysize,dolomites,creation
35,1,2,7,down_niche_bodysize,dolomites,creation
27,5,3,7,down_niche_bodysize,dolomites,creation
21,4,6,7,down_niche_bodysize,dolomites,creation
6,11,1,7,down_niche_bodysize,dolomites,creation
32,6,0,7,down_niche_bodysize,dolomites,creation
16,3,5,7,down_niche_bodysize,dolomites,creation
57,4,0,7,down_niche_bodysize,dolomites,creation
42,16,1,7,down_niche_bodysize,dolomites,creation
15,5,0,7,down_niche_bodysize,dolomites,creation
17,6,4,7,down_niche_bodysize,dolomites,creation
20,5,3,7,down_niche_bodysize,dolomites,creation
29,2,3,7,down_niche_bodysize,dolomites,creation
7,13,0,7,down_niche_bodysize,dolomites,creation
2,3,0,7,down_niche_bodysize,dolomites,creation
23,6,2,7,down_niche_bodysize,dolomites,creation
18,6,2,7,down_niche_bodysize,dolomites,creation
9,6,1,7,down_niche_bodysize,dolomites,creation
55,5,1,7,down_niche_bodysize,dolomites,creation
53,4,1,7,down_niche_bodysize,dolomites,creation
10,5,4,7,down_niche_bodysize,dolomites,creation
22,4,1,7,down_niche_bodysize,dolomites,creation
26,5,5,7,down_niche_bodysize,dolomites,creation
3,5,0,7,down_niche_bodysize,dolomites,creation
30,4,1,7,down_niche_bodysize,dolomites,creation
52,3,1,7,down_niche_bodysize,dolomites,creation
48,0,29,7,down_niche_bodysize,dolomites,creation
54,3,1,7,down_niche_bodysize,dolomites,creation
51,0,31,7,down_niche_bodysize,dolomites,creation
41,11,1,7,down_niche_bodysize,dolomites,creation
25,4,5,7,down_niche_bodysize,dolomites,creation
33,4,3,7,down_niche_bodysize,dolomites,creation
58,5,1,7,down_niche_bodysize,dolomites,creation
39,4,4,7,down_niche_bodysize,dolomites,creation
47,0,25,7,down_niche_bodysize,dolomites,creation
14,5,0,7,down_niche_bodysize,dolomites,creation
44,0,24,7,down_niche_bodysize,dolomites,creation
1,6,0,7,down_niche_bodysize,dolomites,creation
19,4,6,7,down_niche_bodysize,dolomites,creation
46,0,6,7,down_niche_bodysize,dolomites,creation
50,0,31,7,down_niche_bodysize,dolomites,creation
59,6,0,7,down_niche_bodysize,dolomites,creation
4,8,0,7,down_niche_bodysize,dolomites,creation
11,6,2,7,down_niche_bodysize,dolomites,creation
36,6,2,7,down_niche_bodysize,dolomites,creation
56,4,37,7,atn,dolomites,creation
34,4,0,7,atn,dolomites,creation
43,6,0,7,atn,dolomites,creation
40,6,2,7,atn,dolomites,creation
12,8,0,7,atn,dolomites,creation
13,6,29,7,atn,dolomites,creation
24,4,2,7,atn,dolomites,creation
49,0,28,7,atn,dolomites,creation
5,9,0,7,atn,dolomites,creation
31,8,0,7,atn,dolomites,creation
38,8,0,7,atn,dolomites,creation
45,0,6,7,atn,dolomites,creation
28,9,0,7,atn,dolomites,creation
37,6,0,7,atn,dolomites,creation
8,8,0,7,atn,dolomites,creation
35,8,0,7,atn,dolomites,creation
27,6,0,7,atn,dolomites,creation
21,8,0,7,atn,dolomites,creation
6,6,0,7,atn,dolomites,creation
32,6,0,7,atn,dolomites,creation
16,6,0,7,atn,dolomites,creation
57,6,28,7,atn,dolomites,creation
42,6,0,7,atn,dolomites,creation
15,8,0,7,atn,dolomites,creation
17,6,0,7,atn,dolomites,creation
20,6,0,7,atn,dolomites,creation
29,6,2,7,atn,dolomites,creation
7,8,0,7,atn,dolomites,creation
2,14,0,7,atn,dolomites,creation
23,4,2,7,atn,dolomites,creation
18,6,0,7,atn,dolomites,creation
9,6,2,7,atn,dolomites,creation
55,2,27,7,atn,dolomites,creation
53,0,6,7,atn,dolomites,creation
10,7,0,7,atn,dolomites,creation
22,6,6,7,atn,dolomites,creation
26,8,0,7,atn,dolomites,creation
3,16,0,7,atn,dolomites,creation
30,4,2,7,atn,dolomites,creation
52,0,4,7,atn,dolomites,creation
48,0,37,7,atn,dolomites,creation
54,0,16,7,atn,dolomites,creation
51,0,0,7,atn,dolomites,creation
41,6,0,7,atn,dolomites,creation
25,8,0,7,atn,dolomites,creation
33,7,0,7,atn,dolomites,creation
58,6,4,7,atn,dolomites,creation
39,6,2,7,atn,dolomites,creation
47,0,27,7,atn,dolomites,creation
14,8,0,7,atn,dolomites,creation
44,0,4,7,atn,dolomites,creation
1,6,0,7,atn,dolomites,creation
19,8,0,7,atn,dolomites,creation
46,0,16,7,atn,dolomites,creation
50,0,4,7,atn,dolomites,creation
59,6,0,7,atn,dolomites,creation
4,6,0,7,atn,dolomites,creation
11,5,0,7,atn,dolomites,creation
36,4,28,7,atn,dolomites,creation
34,0,19,7,down_power,dolomites,burnin
43,4,0,7,down_power,dolomites,burnin
40,0,15,7,down_power,dolomites,burnin
12,5,0,7,down_power,dolomites,burnin
13,4,0,7,down_power,dolomites,burnin
24,1,0,7,down_power,dolomites,burnin
49,1,0,7,down_power,dolomites,burnin
5,6,0,7,down_power,dolomites,burnin
31,4,1,7,down_power,dolomites,burnin
38,0,17,7,down_power,dolomites,burnin
45,3,0,7,down_power,dolomites,burnin
28,5,0,7,down_power,dolomites,burnin
37,0,20,7,down_power,dolomites,burnin
8,1,0,7,down_power,dolomites,burnin
35,0,13,7,down_power,dolomites,burnin
27,5,1,7,down_power,dolomites,burnin
21,5,0,7,down_power,dolomites,burnin
6,1,0,7,down_power,dolomites,burnin
32,4,0,7,down_power,dolomites,burnin
16,6,0,7,down_power,dolomites,burnin
42,3,0,7,down_power,dolomites,burnin
15,3,0,7,down_power,dolomites,burnin
17,3,0,7,down_power,dolomites,burnin
20,3,0,7,down_power,dolomites,burnin
29,1,0,7,down_power,dolomites,burnin
7,3,0,7,down_power,dolomites,burnin
2,1,0,7,down_power,dolomites,burnin
23,5,0,7,down_power,dolomites,burnin
18,4,0,7,down_power,dolomites,burnin
9,0,1,7,down_power,dolomites,burnin
10,3,1,7,down_power,dolomites,burnin
22,2,1,7,down_power,dolomites,burnin
26,1,0,7,down_power,dolomites,burnin
3,2,0,7,down_power,dolomites,burnin
30,5,0,7,down_power,dolomites,burnin
48,6,0,7,down_power,dolomites,burnin
41,0,9,7,down_power,dolomites,burnin
25,1,1,7,down_power,dolomites,burnin
33,4,0,7,down_power,dolomites,burnin
39,0,15,7,down_power,dolomites,burnin
47,4,0,7,down_power,dolomites,burnin
14,1,0,7,down_power,dolomites,burnin
44,2,0,7,down_power,dolomites,burnin
1,8,1,7,down_power,dolomites,burnin
19,1,1,7,down_power,dolomites,burnin
46,3,0,7,down_power,dolomites,burnin
4,3,0,7,down_power,dolomites,burnin
11,3,0,7,down_power,dolomites,burnin
36,0,14,7,down_power,dolomites,burnin
34,0,40,7,metaweb,dolomites,burnin
43,8,0,7,metaweb,dolomites,burnin
40,0,40,7,metaweb,dolomites,burnin
12,8,0,7,metaweb,dolomites,burnin
13,8,0,7,metaweb,dolomites,burnin
24,8,0,7,metaweb,dolomites,burnin
5,8,0,7,metaweb,dolomites,burnin
31,8,0,7,metaweb,dolomites,burnin
38,0,40,7,metaweb,dolomites,burnin
45,8,0,7,metaweb,dolomites,burnin
28,8,0,7,metaweb,dolomites,burnin
37,0,40,7,metaweb,dolomites,burnin
8,8,0,7,metaweb,dolomites,burnin
35,0,40,7,metaweb,dolomites,burnin
27,8,0,7,metaweb,dolomites,burnin
21,8,0,7,metaweb,dolomites,burnin
6,8,0,7,metaweb,dolomites,burnin
32,8,0,7,metaweb,dolomites,burnin
16,8,0,7,metaweb,dolomites,burnin
42,8,0,7,metaweb,dolomites,burnin
15,8,0,7,metaweb,dolomites,burnin
17,8,0,7,metaweb,dolomites,burnin
20,8,0,7,metaweb,dolomites,burnin
29,8,0,7,metaweb,dolomites,burnin
7,8,0,7,metaweb,dolomites,burnin
2,8,0,7,metaweb,dolomites,burnin
23,8,0,7,metaweb,dolomites,burnin
18,8,0,7,metaweb,dolomites,burnin
9,8,0,7,metaweb,dolomites,burnin
10,8,0,7,metaweb,dolomites,burnin
22,8,0,7,metaweb,dolomites,burnin
26,8,0,7,metaweb,dolomites,burnin
3,8,0,7,metaweb,dolomites,burnin
30,8,0,7,metaweb,dolomites,burnin
48,8,0,7,metaweb,dolomites,burnin
41,8,0,7,metaweb,dolomites,burnin
25,8,0,7,metaweb,dolomites,burnin
33,0,40,7,metaweb,dolomites,burnin
39,0,40,7,metaweb,dolomites,burnin
47,8,0,7,metaweb,dolomites,burnin
14,8,0,7,metaweb,dolomites,burnin
44,8,0,7,metaweb,dolomites,burnin
1,8,0,7,metaweb,dolomites,burnin
19,8,0,7,metaweb,dolomites,burnin
46,8,0,7,metaweb,dolomites,burnin
4,8,0,7,metaweb,dolomites,burnin
11,8,0,7,metaweb,dolomites,burnin
36,0,40,7,metaweb,dolomites,burnin
34,0,5,7,niche,dolomites,burnin
43,0,8,7,niche,dolomites,burnin
40,2,4,7,niche,dolomites,burnin
12,14,3,7,niche,dolomites,burnin
13,2,3,7,niche,dolomites,burnin
24,4,3,7,niche,dolomites,burnin
5,7,1,7,niche,dolomites,burnin
31,3,3,7,niche,dolomites,burnin
38,3,8,7,niche,dolomites,burnin
28,1,4,7,niche,dolomites,burnin
37,0,8,7,niche,dolomites,burnin
8,4,2,7,niche,dolomites,burnin
35,3,4,7,niche,dolomites,burnin
27,2,3,7,niche,dolomites,burnin
21,6,5,7,niche,dolomites,burnin
6,7,1,7,niche,dolomites,burnin
32,0,4,7,niche,dolomites,burnin
16,13,4,7,niche,dolomites,burnin
42,0,9,7,niche,dolomites,burnin
15,0,3,7,niche,dolomites,burnin
17,12,4,7,niche,dolomites,burnin
20,8,5,7,niche,dolomites,burnin
29,5,3,7,niche,dolomites,burnin
7,4,2,7,niche,dolomites,burnin
2,1,0,7,niche,dolomites,burnin
23,4,3,7,niche,dolomites,burnin
18,7,5,7,niche,dolomites,burnin
9,5,3,7,niche,dolomites,burnin
10,10,3,7,niche,dolomites,burnin
22,3,5,7,niche,dolomites,burnin
26,0,3,7,niche,dolomites,burnin
3,9,0,7,niche,dolomites,burnin
30,3,4,7,niche,dolomites,burnin
41,0,9,7,niche,dolomites,burnin
25,4,3,7,niche,dolomites,burnin
33,0,5,7,niche,dolomites,burnin
39,1,5,7,niche,dolomites,burnin
14,1,3,7,niche,dolomites,burnin
44,0,3,7,niche,dolomites,burnin
1,12,0,7,niche,dolomites,burnin
19,4,5,7,niche,dolomites,burnin
4,0,1,7,niche,dolomites,burnin
11,4,3,7,niche,dolomites,burnin
36,2,8,7,niche,dolomites,burnin
34,0,21,7,down_rand,dolomites,burnin
43,4,0,7,down_rand,dolomites,burnin
40,0,21,7,down_rand,dolomites,burnin
12,3,0,7,down_rand,dolomites,burnin
13,3,0,7,down_rand,dolomites,burnin
24,5,0,7,down_rand,dolomites,burnin
5,4,0,7,down_rand,dolomites,burnin
31,4,0,7,down_rand,dolomites,burnin
38,0,21,7,down_rand,dolomites,burnin
45,3,0,7,down_rand,dolomites,burnin
28,5,0,7,down_rand,dolomites,burnin
37,0,19,7,down_rand,dolomites,burnin
8,4,0,7,down_rand,dolomites,burnin
35,0,21,7,down_rand,dolomites,burnin
27,1,0,7,down_rand,dolomites,burnin
21,5,0,7,down_rand,dolomites,burnin
6,3,0,7,down_rand,dolomites,burnin
32,6,0,7,down_rand,dolomites,burnin
16,4,0,7,down_rand,dolomites,burnin
42,4,0,7,down_rand,dolomites,burnin
15,5,0,7,down_rand,dolomites,burnin
17,3,0,7,down_rand,dolomites,burnin
20,5,0,7,down_rand,dolomites,burnin
29,5,0,7,down_rand,dolomites,burnin
7,4,0,7,down_rand,dolomites,burnin
2,5,0,7,down_rand,dolomites,burnin
23,1,0,7,down_rand,dolomites,burnin
18,5,0,7,down_rand,dolomites,burnin
9,4,0,7,down_rand,dolomites,burnin
10,5,0,7,down_rand,dolomites,burnin
22,4,0,7,down_rand,dolomites,burnin
26,6,0,7,down_rand,dolomites,burnin
3,2,0,7,down_rand,dolomites,burnin
30,4,0,7,down_rand,dolomites,burnin
48,1,0,7,down_rand,dolomites,burnin
41,5,0,7,down_rand,dolomites,burnin
25,4,0,7,down_rand,dolomites,burnin
33,0,16,7,down_rand,dolomites,burnin
39,0,20,7,down_rand,dolomites,burnin
47,3,0,7,down_rand,dolomites,burnin
14,5,0,7,down_rand,dolomites,burnin
44,4,0,7,down_rand,dolomites,burnin
1,4,0,7,down_rand,dolomites,burnin
19,2,0,7,down_rand,dolomites,burnin
46,5,0,7,down_rand,dolomites,burnin
4,4,0,7,down_rand,dolomites,burnin
11,3,0,7,down_rand,dolomites,burnin
36,0,17,7,down_rand,dolomites,burnin
34,0,14,7,down_link,dolomites,burnin
43,3,0,7,down_link,dolomites,burnin
40,0,18,7,down_link,dolomites,burnin
12,4,0,7,down_link,dolomites,burnin
13,3,0,7,down_link,dolomites,burnin
24,4,0,7,down_link,dolomites,burnin
5,4,0,7,down_link,dolomites,burnin
31,6,0,7,down_link,dolomites,burnin
38,0,19,7,down_link,dolomites,burnin
45,4,0,7,down_link,dolomites,burnin
28,4,0,7,down_link,dolomites,burnin
37,0,15,7,down_link,dolomites,burnin
8,4,0,7,down_link,dolomites,burnin
35,0,20,7,down_link,dolomites,burnin
27,4,0,7,down_link,dolomites,burnin
21,3,0,7,down_link,dolomites,burnin
6,2,0,7,down_link,dolomites,burnin
32,3,0,7,down_link,dolomites,burnin
16,3,0,7,down_link,dolomites,burnin
42,3,0,7,down_link,dolomites,burnin
15,3,0,7,down_link,dolomites,burnin
17,6,0,7,down_link,dolomites,burnin
20,5,0,7,down_link,dolomites,burnin
29,3,0,7,down_link,dolomites,burnin
7,2,0,7,down_link,dolomites,burnin
2,2,0,7,down_link,dolomites,burnin
23,4,0,7,down_link,dolomites,burnin
18,1,0,7,down_link,dolomites,burnin
9,3,0,7,down_link,dolomites,burnin
10,4,0,7,down_link,dolomites,burnin
22,4,0,7,down_link,dolomites,burnin
26,3,0,7,down_link,dolomites,burnin
3,2,0,7,down_link,dolomites,burnin
30,2,0,7,down_link,dolomites,burnin
48,5,0,7,down_link,dolomites,burnin
41,4,0,7,down_link,dolomites,burnin
25,3,0,7,down_link,dolomites,burnin
33,0,14,7,down_link,dolomites,burnin
39,0,21,7,down_link,dolomites,burnin
47,3,0,7,down_link,dolomites,burnin
14,5,0,7,down_link,dolomites,burnin
44,5,0,7,down_link,dolomites,burnin
1,3,0,7,down_link,dolomites,burnin
19,2,0,7,down_link,dolomites,burnin
46,4,0,7,down_link,dolomites,burnin
4,2,0,7,down_link,dolomites,burnin
11,3,0,7,down_link,dolomites,burnin
36,0,16,7,down_link,dolomites,burnin
34,16,1,7,down_niche,dolomites,burnin
43,3,1,7,down_niche,dolomites,burnin
40,0,4,7,down_niche,dolomites,burnin
12,4,0,7,down_niche,dolomites,burnin
13,5,1,7,down_niche,dolomites,burnin
24,5,1,7,down_niche,dolomites,burnin
49,5,1,7,down_niche,dolomites,burnin
5,5,1,7,down_niche,dolomites,burnin
31,7,1,7,down_niche,dolomites,burnin
38,0,25,7,down_niche,dolomites,burnin
45,3,1,7,down_niche,dolomites,burnin
28,1,1,7,down_niche,dolomites,burnin
37,0,6,7,down_niche,dolomites,burnin
8,5,0,7,down_niche,dolomites,burnin
35,0,24,7,down_niche,dolomites,burnin
27,5,1,7,down_niche,dolomites,burnin
21,2,0,7,down_niche,dolomites,burnin
6,5,0,7,down_niche,dolomites,burnin
32,4,1,7,down_niche,dolomites,burnin
16,6,0,7,down_niche,dolomites,burnin
42,0,31,7,down_niche,dolomites,burnin
15,4,0,7,down_niche,dolomites,burnin
17,3,0,7,down_niche,dolomites,burnin
20,5,1,7,down_niche,dolomites,burnin
29,6,0,7,down_niche,dolomites,burnin
7,5,0,7,down_niche,dolomites,burnin
2,6,0,7,down_niche,dolomites,burnin
23,4,0,7,down_niche,dolomites,burnin
18,4,1,7,down_niche,dolomites,burnin
9,3,1,7,down_niche,dolomites,burnin
10,6,1,7,down_niche,dolomites,burnin
22,2,0,7,down_niche,dolomites,burnin
26,4,1,7,down_niche,dolomites,burnin
3,5,1,7,down_niche,dolomites,burnin
30,4,1,7,down_niche,dolomites,burnin
48,4,0,7,down_niche,dolomites,burnin
41,0,31,7,down_niche,dolomites,burnin
25,6,0,7,down_niche,dolomites,burnin
33,6,0,7,down_niche,dolomites,burnin
39,0,29,7,down_niche,dolomites,burnin
47,3,1,7,down_niche,dolomites,burnin
14,4,1,7,down_niche,dolomites,burnin
44,4,1,7,down_niche,dolomites,burnin
1,6,0,7,down_niche,dolomites,burnin
19,5,0,7,down_niche,dolomites,burnin
46,5,1,7,down_niche,dolomites,burnin
50,6,0,7,down_niche,dolomites,burnin
4,6,0,7,down_niche,dolomites,burnin
11,6,0,7,down_niche,dolomites,burnin
36,0,31,7,down_niche,dolomites,burnin
34,16,1,7,down_niche_bodysize,dolomites,burnin
43,3,1,7,down_niche_bodysize,dolomites,burnin
40,0,4,7,down_niche_bodysize,dolomites,burnin
12,4,0,7,down_niche_bodysize,dolomites,burnin
13,5,1,7,down_niche_bodysize,dolomites,burnin
24,5,1,7,down_niche_bodysize,dolomites,burnin
49,5,1,7,down_niche_bodysize,dolomites,burnin
5,5,1,7,down_niche_bodysize,dolomites,burnin
31,7,1,7,down_niche_bodysize,dolomites,burnin
38,0,25,7,down_niche_bodysize,dolomites,burnin
45,3,1,7,down_niche_bodysize,dolomites,burnin
28,1,1,7,down_niche_bodysize,dolomites,burnin
37,0,6,7,down_niche_bodysize,dolomites,burnin
8,5,0,7,down_niche_bodysize,dolomites,burnin
35,0,24,7,down_niche_bodysize,dolomites,burnin
27,5,1,7,down_niche_bodysize,dolomites,burnin
21,2,0,7,down_niche_bodysize,dolomites,burnin
6,5,0,7,down_niche_bodysize,dolomites,burnin
32,4,1,7,down_niche_bodysize,dolomites,burnin
16,6,0,7,down_niche_bodysize,dolomites,burnin
42,0,31,7,down_niche_bodysize,dolomites,burnin
15,4,0,7,down_niche_bodysize,dolomites,burnin
17,3,0,7,down_niche_bodysize,dolomites,burnin
20,5,1,7,down_niche_bodysize,dolomites,burnin
29,6,0,7,down_niche_bodysize,dolomites,burnin
7,5,0,7,down_niche_bodysize,dolomites,burnin
2,6,0,7,down_niche_bodysize,dolomites,burnin
23,4,0,7,down_niche_bodysize,dolomites,burnin
18,4,1,7,down_niche_bodysize,dolomites,burnin
9,3,1,7,down_niche_bodysize,dolomites,burnin
10,6,1,7,down_niche_bodysize,dolomites,burnin
22,2,0,7,down_niche_bodysize,dolomites,burnin
26,4,1,7,down_niche_bodysize,dolomites,burnin
3,5,1,7,down_niche_bodysize,dolomites,burnin
30,4,1,7,down_niche_bodysize,dolomites,burnin
48,4,0,7,down_niche_bodysize,dolomites,burnin
41,0,31,7,down_niche_bodysize,dolomites,burnin
25,6,0,7,down_niche_bodysize,dolomites,burnin
33,6,0,7,down_niche_bodysize,dolomites,burnin
39,0,29,7,down_niche_bodysize,dolomites,burnin
47,3,1,7,down_niche_bodysize,dolomites,burnin
14,4,1,7,down_niche_bodysize,dolomites,burnin
44,4,1,7,down_niche_bodysize,dolomites,burnin
1,6,0,7,down_niche_bodysize,dolomites,burnin
19,5,0,7,down_niche_bodysize,dolomites,burnin
46,5,1,7,down_niche_bodysize,dolomites,burnin
50,6,0,7,down_niche_bodysize,dolomites,burnin
4,6,0,7,down_niche_bodysize,dolomites,burnin
11,6,0,7,down_niche_bodysize,dolomites,burnin
36,0,31,7,down_niche_bodysize,dolomites,burnin
34,8,0,7,atn,dolomites,burnin
43,0,25,7,atn,dolomites,burnin
40,0,4,7,atn,dolomites,burnin
12,8,0,7,atn,dolomites,burnin
13,8,0,7,atn,dolomites,burnin
24,8,0,7,atn,dolomites,burnin
49,0,16,7,atn,dolomites,burnin
5,9,0,7,atn,dolomites,burnin
31,8,0,7,atn,dolomites,burnin
38,6,0,7,atn,dolomites,burnin
45,0,26,7,atn,dolomites,burnin
28,4,2,7,atn,dolomites,burnin
37,6,0,7,atn,dolomites,burnin
8,8,0,7,atn,dolomites,burnin
35,6,2,7,atn,dolomites,burnin
27,6,2,7,atn,dolomites,burnin
21,4,2,7,atn,dolomites,burnin
6,6,0,7,atn,dolomites,burnin
32,4,26,7,atn,dolomites,burnin
16,6,0,7,atn,dolomites,burnin
42,0,16,7,atn,dolomites,burnin
15,6,0,7,atn,dolomites,burnin
17,8,0,7,atn,dolomites,burnin
20,6,4,7,atn,dolomites,burnin
29,8,0,7,atn,dolomites,burnin
7,8,0,7,atn,dolomites,burnin
2,14,0,7,atn,dolomites,burnin
23,8,0,7,atn,dolomites,burnin
18,6,0,7,atn,dolomites,burnin
9,6,2,7,atn,dolomites,burnin
53,6,4,7,atn,dolomites,burnin
10,8,0,7,atn,dolomites,burnin
22,4,2,7,atn,dolomites,burnin
26,9,0,7,atn,dolomites,burnin
3,16,0,7,atn,dolomites,burnin
30,6,0,7,atn,dolomites,burnin
52,6,26,7,atn,dolomites,burnin
48,0,6,7,atn,dolomites,burnin
54,6,0,7,atn,dolomites,burnin
51,4,33,7,atn,dolomites,burnin
41,0,6,7,atn,dolomites,burnin
25,6,0,7,atn,dolomites,burnin
33,6,0,7,atn,dolomites,burnin
39,6,0,7,atn,dolomites,burnin
47,0,4,7,atn,dolomites,burnin
14,6,0,7,atn,dolomites,burnin
44,0,33,7,atn,dolomites,burnin
1,6,0,7,atn,dolomites,burnin
19,8,0,7,atn,dolomites,burnin
46,0,4,7,atn,dolomites,burnin
50,2,25,7,atn,dolomites,burnin
4,6,0,7,atn,dolomites,burnin
11,6,26,7,atn,dolomites,burnin
36,6,2,7,atn,dolomites,burnin
56,3,0,8,down_power,dolomites,creation
34,2,7,8,down_power,dolomites,creation
43,18,6,8,down_power,dolomites,creation
40,3,1,8,down_power,dolomites,creation
12,6,3,8,down_power,dolomites,creation
13,5,0,8,down_power,dolomites,creation
24,2,2,8,down_power,dolomites,creation
49,0,27,8,down_power,dolomites,creation
5,25,2,8,down_power,dolomites,creation
31,1,6,8,down_power,dolomites,creation
38,3,6,8,down_power,dolomites,creation
45,0,20,8,down_power,dolomites,creation
28,8,5,8,down_power,dolomites,creation
37,6,5,8,down_power,dolomites,creation
8,2,1,8,down_power,dolomites,creation
35,2,5,8,down_power,dolomites,creation
27,4,7,8,down_power,dolomites,creation
21,2,6,8,down_power,dolomites,creation
6,19,3,8,down_power,dolomites,creation
32,3,0,8,down_power,dolomites,creation
